Portfolio_ID,Portfolio_Return,HHI
1,0.24757670621854788,0.2346084048396016
2,0.2547626721515264,0.03519212810155994
3,0.300099881712696,0.06143415355756689
4,0.2559852112427123,0.03714843587071682
5,0.19247801646803347,0.26926538537875594
6,0.3456108471507838,0.2578111847449885
7,0.1978423906742664,0.06359076957557169
8,0.33332191502443564,0.0704459523296898
9,0.16688737822396907,0.0677046476480607
10,0.24831789673401872,0.07002786976713736
11,0.32083914055976365,0.03658146143695166
12,0.22135703451385927,0.06501127954223451
13,0.19447310608457014,0.06941513944261621
14,0.2178544382099218,0.24047994342199072
15,0.271183970435446,0.03465742362602272
16,0.18728060634227045,0.24486599639739262
17,0.2676684092841521,0.033321426559904985
18,0.3189568331535078,0.28770050625662835
19,0.24988125052360766,0.03721025307632268
20,0.25783200961546315,0.03455092366715719
21,0.3069910673161856,0.07036004223813547
22,0.22321030935139718,0.0681307464028254
23,0.2676201302786269,0.060560365330087074
24,0.3343041299361249,0.25088014746542253
25,0.32768216255220584,0.03633049061505764
26,0.21050909466413725,0.0316174236915475
27,0.24692003097706955,0.062263744563512684
28,0.4058705796410517,0.2711205860656942
29,0.35188421261256597,0.06841299090196565
30,0.1047201120884585,0.06652361730757596
31,0.18041055809787318,0.3541235823748482
32,0.2627629219376781,0.0714023234153299
33,0.23402345407794348,0.07047278613452729
34,0.2728362777176684,0.030661507947592797
35,0.2397169575558809,0.03291164158432357
36,0.2112585838613962,0.06459106997946795
37,0.14859578472428708,0.06331924278146375
38,0.3466622446130118,0.05751183335445374
39,0.1982523339370903,0.03558142525761103
40,0.24825439959462214,0.02958576572659533
41,0.26268921918719207,0.23942896660901367
42,0.2508052657027315,0.030241218788789007
43,0.15802818840118393,0.059374725311593206
44,0.26874960546152526,0.032739698334079824
45,0.14989646231793993,0.0670201033441497
46,0.11763697863606293,0.07372202260594488
47,0.1532774436249529,0.06760618347325847
48,0.20624734899229236,0.061252209147777216
49,0.21962615272424005,0.07183898391997023
50,0.2785433259805447,0.06303677197794676
51,0.3089294732322227,0.06337638372516916
52,0.25327631691027236,0.030701756017432677
53,0.1763263693160161,0.07138192726521077
54,0.16660924277669092,0.2333759586129051
55,0.5253800287646311,0.3130041821674976
56,0.22694935289866602,0.250582527296399
57,0.24987364929374045,0.0355493565425748
58,0.3198590634820079,0.031967333090091046
59,0.17934442769106107,0.21904216748964123
60,0.2889050596539021,0.033361241448661136
61,0.2347011955563443,0.033425661602125595
62,0.26736486272304116,0.06801586683596662
63,0.1391710358648415,0.2597215059493857
64,0.22835069742479536,0.0328631826992319
65,0.2680434040791079,0.031189669139962538
66,0.2556634856210942,0.07351028242156593
67,0.2256670334372311,0.02976449343796224
68,0.2196189189482353,0.06181390880803157
69,0.30581667477111213,0.06310779878324164
70,0.33901741876166136,0.06596724012591329
71,0.2973794675139151,0.032374980228627635
72,0.16847002098939098,0.22321900655743418
73,0.27037797584198014,0.06345873968689951
74,0.2516979309044252,0.03276127957666032
75,0.05539927475941086,0.2983527903783786
76,0.1732354817848513,0.34209108254811904
77,0.22945256518098398,0.03369880471961408
78,0.3534368493678542,0.3014860284857595
79,0.28931314166384225,0.0330768949748579
80,0.2415983530323169,0.03166126136723293
81,0.23594933617281016,0.03423850092803386
82,0.34871218313762675,0.06209736283803764
83,0.3240608067954649,0.32789118664038874
84,0.17425001106498642,0.21312168000527537
85,0.3076538157179217,0.07175956071562634
86,0.35353434815892654,0.21023211882083973
87,0.21185332583677777,0.06576138071313638
88,0.28819814776764513,0.03537797654801173
89,0.2712485450800208,0.030079713973265438
90,0.20601346469426032,0.06662637961524147
91,0.2738837553575289,0.25218111078294014
92,0.26899656156475166,0.0658732100149818
93,0.26197497516996576,0.03209013315834092
94,0.34281320584538116,0.2599583316116523
95,0.33393337910698123,0.059284172285244366
96,0.2705611835391328,0.032326779162807906
97,0.2360952013091862,0.07509906680216037
98,0.3403888130597528,0.06133434462318517
99,0.28171125853556844,0.22832765192426577
100,0.24849559341251284,0.06518232006483962
101,0.4029599522536797,0.26543004837090667
102,0.27878233586149426,0.03303758112397932
103,0.23555519884050613,0.03761221538789419
104,0.2206756788277284,0.06192164212699856
105,0.5195291300556198,0.2733782230466677
106,0.11253763572142796,0.3379206668168808
107,0.1462001567996059,0.26852563352401015
108,0.2850864036687683,0.06918741207182845
109,0.24929953952447204,0.030451247444823557
110,0.2523763025597679,0.06716113736124456
111,0.16731227575864258,0.22480308149435813
112,0.4463297223447344,0.2547786610449558
113,0.4780138647553431,0.20364061634935365
114,0.17349164963740446,0.22671297365429852
115,0.24381164314382997,0.03082430429687947
116,0.1326485265505117,0.07224004979804396
117,0.29090269492533366,0.03685884072046079
118,0.2370180197054999,0.03395912835734149
119,0.24878477377426655,0.03648555048126914
120,0.279399382075518,0.031809721116190785
121,0.22513230525805505,0.056728882849668524
122,0.5341056355665478,0.26428312050966274
123,0.05837014938509719,0.24251061518855674
124,0.2157813616781774,0.06753014036241645
125,0.20905577917661677,0.25998647517424883
126,0.16879552314807078,0.0645788668297981
127,0.25025830459810966,0.03207689103637486
128,0.19081603913175987,0.23531932915208473
129,0.16551179501456292,0.3390083448672755
130,0.22559269661193954,0.07700684589420094
131,0.1731022097322527,0.3081520715498122
132,0.29299774345540747,0.275991446039729
133,0.06631264845503676,0.3130831859515584
134,0.3849347476131231,0.06649964837286133
135,0.6025193378528422,0.23753700770589953
136,0.14967766699479002,0.21375951930077783
137,0.28397921881204835,0.03388303528152926
138,0.2640367758852363,0.03233416467637476
139,0.33405102389294483,0.0667951516094969
140,0.12748091814108475,0.2032278797383309
141,0.25162382518412413,0.06868764440750595
142,0.3143078345224286,0.209574981471996
143,0.35543073866347674,0.06683327234555536
144,0.3212654051402436,0.41689156307623393
145,0.10108766708250981,0.2408860474107874
146,0.26091863292366785,0.03187652905918876
147,0.21806617305903084,0.033385321552716174
148,0.19949331919569088,0.03623441303367768
149,0.007213804549320272,0.2608051767079727
150,0.2940283105026503,0.06610773886579685
151,0.2666798213158278,0.03518363255703389
152,0.3274214395254413,0.03681875562518397
153,0.32429768685304816,0.2770736307386104
154,0.10964050468098731,0.2538717059198805
155,0.28319265081084216,0.03400021173795673
156,0.3995995534312418,0.06529866636172817
157,0.38122460117240553,0.30854212712751106
158,0.5091628849914565,0.26932372130997495
159,0.06771522924286795,0.243266145800308
160,0.5694433767060518,0.3208357526649564
161,0.44434132376934504,0.25325354081442564
162,0.2705677499747111,0.06966471664055766
163,0.24620068133161088,0.06139311725712311
164,0.2346493197759508,0.034722504351021095
165,0.25040336785538264,0.033958621201346975
166,0.26662345808136717,0.06698112815770589
167,0.3227078967887883,0.06817484754777335
168,0.3281839982899442,0.07657991238509936
169,0.2530254803954124,0.03175425600056309
170,0.22028033249873868,0.24936640536649365
171,0.11685355020263503,0.2598812184340904
172,0.2301079383200164,0.03329406701289601
173,0.2843920689502928,0.24482781531722575
174,0.3713747333383728,0.06873129104042458
175,0.24780159019191383,0.057998395029334536
176,0.30468494373426525,0.21807735026905656
177,0.24368491602233702,0.03522636286867559
178,0.29625867978687426,0.06624873171353464
179,0.2999764221331685,0.034341922515165546
180,0.2229262615493321,0.29298231653614487
181,0.33028568268280256,0.30124978668472163
182,0.3142519960131033,0.036517586565236786
183,0.24004238458137703,0.03454743659079575
184,0.21350375608386574,0.06347407341769573
185,0.2518558821689046,0.3066015844211049
186,0.22810137239095624,0.03430170029031234
187,0.26217038632422346,0.033142500008077336
188,0.25511125022614317,0.03207258115108874
189,0.3624468783213033,0.07196795977347477
190,0.26474350182428646,0.03630142356512653
191,0.2455136830449131,0.08005278665177899
192,0.29082207240583446,0.06275097407587446
193,0.2811386958691,0.03163476089338263
194,0.30226272977573604,0.07033346815328023
195,0.2756749603047057,0.06283646391466904
196,0.23048912031338006,0.032896288302162596
197,0.2319281202446156,0.035023357188946
198,0.24212588272766727,0.2875119545284409
199,0.4664098283132151,0.22755854646492296
200,0.2601631061593205,0.05974248787073624
201,0.1912728996041855,0.06674222559110372
202,0.3588185303582871,0.06607127647324226
203,0.21453025333116418,0.06465242006306554
204,0.22771675637196861,0.031187458111717022
205,0.2733912530057663,0.06569820039136344
206,0.2538876680813071,0.0345207518090432
207,0.4149811847589217,0.07235574179635294
208,0.21928981255794308,0.291495484066075
209,0.06509834470656917,0.22994494528438333
210,0.2444310925160825,0.061337199635800914
211,0.21416863504848788,0.06977466330837173
212,0.2731549075724482,0.0702295778982808
213,0.2900498048417795,0.07795966137224547
214,0.2411098335540171,0.23115875261827604
215,0.2801953315126317,0.03576836552573238
216,0.2830116367110681,0.06161618376593916
217,0.18748731522702483,0.0637159564940418
218,-0.018408083326411005,0.2539300291392551
219,0.248234519337435,0.035740235794330444
220,0.39175917092062695,0.06617432980363197
221,0.5009607235683599,0.2103702391602276
222,0.2534763114885767,0.0629025263665331
223,0.36865804364022,0.2773355324834949
224,0.07357175133367021,0.2753319518372983
225,0.23602337582006178,0.07049498134727934
226,0.2344293133146546,0.034487942773249576
227,0.21078404875552387,0.03091250185492193
228,0.3307837320971015,0.033745060002020794
229,0.03572412104507734,0.2420042763930633
230,0.2348594731619062,0.06152468555749915
231,0.3161896587727529,0.23545792763027845
232,0.2731552523011841,0.05862524891567578
233,0.25108796589521504,0.037643219395391336
234,0.3358371346907656,0.28009576460672825
235,0.30263640114011525,0.24110234452361964
236,0.22593127917271952,0.20891203866483696
237,0.18165414308246164,0.06331054253392666
238,0.2526848663141294,0.24350073624636334
239,0.17209898268829157,0.06585030459737902
240,0.3344131869579656,0.059976772335745776
241,0.26623820862399705,0.03424871282280203
242,0.22531079935840573,0.3820479810735863
243,0.23815046489698072,0.03068645283242475
244,0.20896162758238832,0.03320790185836514
245,0.39578711414274886,0.2685276100455611
246,0.2013709344115954,0.07536405163318324
247,0.22675781403242146,0.06569592563805322
248,0.2205541498275389,0.06750251295965515
249,0.2622926943873306,0.07396385366597363
250,0.2595666933291426,0.03167302631226854
251,0.13157236591788274,0.22907726982794538
252,0.2862159491111456,0.03299602459328352
253,0.25603954949582236,0.03137680689549513
254,0.5672613214359337,0.2738292411270976
255,0.30570938495792527,0.39065404001367443
256,0.385561107152844,0.2659892247626593
257,-0.012330769856637405,0.22974713092025187
258,0.22888708300202382,0.07494646335032072
259,0.1880106651178713,0.06476568512649865
260,0.20091103349111916,0.061715865268366615
261,0.3346126749661681,0.23958049515020097
262,0.21741808839598833,0.22561029156353155
263,0.32509141188042867,0.210199075107817
264,0.2235102010270723,0.06367090322884027
265,0.17331013394146957,0.23291142363304276
266,0.23596237264378567,0.07167368712423265
267,0.27041216286305525,0.21399421689507905
268,0.17883741098982603,0.06684598557593262
269,0.23881053897537957,0.07674929700643957
270,0.24195554703078703,0.03218144080965755
271,0.7910460011767546,0.43783002467301774
272,0.25834837800163496,0.03666290452643827
273,0.24076063116497062,0.0318309632501475
274,0.1729489793964453,0.058197214926018995
275,0.30562128789499554,0.07474668820048838
276,0.2743647512118838,0.06756527931614646
277,0.2118658988187265,0.06337831085676994
278,0.1349976936269728,0.22937625976311177
279,0.24667392704400287,0.03354135161961322
280,0.8283143733116606,0.2629837340504143
281,0.28070390106235177,0.06872014321203253
282,0.44937078823866555,0.21482825062366998
283,0.21093254617172974,0.0351509987136913
284,0.2171807527076014,0.03218943360364039
285,0.13616016176170234,0.24637048067955983
286,0.28010314506094447,0.03553817098736339
287,0.18043102430810437,0.28051106362055156
