Portfolio_ID,Portfolio_Return,HHI
1,0.14764560643490812,0.23500963821521884
2,-0.007631406299460451,0.7040108313153189
3,0.2936832406700276,0.20986275116545322
4,0.09296100044463664,0.027407550857795095
5,0.006613193535801347,0.053593342816044616
6,0.17539341861353736,0.05309933295715551
7,0.06685564221135838,0.05414651784170604
8,0.1283202782310278,0.0736680431306384
9,0.0858426421298474,0.2235859269209809
10,0.05826572806081987,0.026757655342511993
11,0.4532892952034495,0.22492171469182326
12,0.10471144850426722,0.02697479367604306
13,0.05308482021717001,0.2717115582743527
14,0.010460865644870008,0.22143279116014672
15,0.09267869380042416,0.05542106573966405
16,0.015857976656309256,0.185637747637044
17,0.0526849497145419,0.28294789828194233
18,0.10225945767123754,0.03318413569881316
19,0.07083866500443936,0.21675126401944808
20,0.09908564397093322,0.027268857554173378
21,0.002658645905317337,0.26497254497469175
22,0.04244163009451306,0.07071446771841894
23,0.013351808624664983,0.15402109409083994
24,-0.017447773391179033,0.7326999357220062
25,0.202076109452036,0.0625346977933622
26,0.09013150394063559,0.026686134891350327
27,0.14425950324466397,0.2070228671216818
28,0.026745948984489804,0.8030790522927493
29,0.2678088706976376,0.21038899960833116
30,0.007799688048260075,0.20368405460139621
31,0.1196379082175984,0.2181117365386678
32,0.08445337467363127,0.02774654084210818
33,0.11595734107974859,0.026584931309313754
34,0.06107455078356454,0.21120827133819425
35,-0.004524090762432522,0.0577355989120096
36,0.07335546907270553,0.20660356810571637
37,0.08323392092459053,0.060034149679986354
38,0.1066796012734752,0.02689273883823386
39,0.026254830599379497,0.12349686294087948
40,-0.05085793002722043,0.21662874773082036
41,0.12864514693137855,0.05411247312913678
42,0.07814939247260326,0.02645854777047999
43,0.10977696412377622,0.0654985307991213
44,-0.15414853948042095,0.7337236295398454
45,0.041409503635515904,0.05326340516499917
46,0.05511125436690329,0.13977846990332105
47,0.1367965958097782,0.3065824018972119
48,0.09468909643892878,0.02737692577176851
49,0.01876383357207249,0.735932644121964
50,0.19728584063306387,0.21824869125231475
51,0.10832929793860072,0.052872925537072533
52,0.06300978884282686,0.05400579045609839
53,0.0926142634197434,0.22037470276998203
54,0.11708536246485518,0.05507340769403744
55,0.08778184257281235,0.07169293952770131
56,0.10295591184921933,0.0522327757866163
57,0.009751660977971187,0.21794350862113937
58,0.004620771802199305,0.20791538100813747
59,0.15259857244537972,0.21084556623098602
60,0.11410165464826667,0.053781169587711994
61,0.12465589913490077,0.027113137026190583
62,-0.03350856589700268,0.7419520726211191
63,0.04873082349077704,0.2217225176132537
64,0.05731473410112813,0.053488812459676356
65,0.019580756235696804,0.2646933393397323
66,0.051964114303205994,0.05313249911057882
67,0.06282973961099098,0.05249004801288747
68,0.1458801358453142,0.054883770107056966
69,0.08346459039554999,0.026869874163479728
70,0.0698407824056808,0.026778755901022515
71,0.05377455074577054,0.03047015857935371
72,-0.037898257482817756,0.2693554476457456
73,0.1354915136101886,0.05564549168827246
74,0.09082396999022095,0.0523551097893006
75,0.07812530586177988,0.05345602376265937
76,0.1138365008545062,0.027603082878499784
77,0.0377821850348089,0.2627199915032974
78,-0.03906538698943871,0.20855401905281384
79,0.11085555276189038,0.027489230226516784
80,0.19646414467474244,0.2218961737430806
81,0.06770729175447934,0.026487184570098934
82,0.16670182274752152,0.24233785119022017
83,0.08537195372829504,0.20771503380898335
84,0.03811955761655933,0.0538041726094361
85,-0.07269338362740212,0.21290125157405518
86,0.05268325724290513,0.22261749923355637
87,-0.00824947138499381,0.05499721272531157
88,0.13946613141774708,0.03186844363820277
89,0.031583580306687446,0.035040225021375555
90,0.1597157854127606,0.05424467630660959
91,0.12849334064700005,0.053095087395856305
92,0.13795789539478653,0.2734929904107594
93,0.16991196962707072,0.2109582594239344
94,0.08706352030680914,0.1889417012919253
95,0.08725145147087983,0.1691658827041511
96,0.08959146611659807,0.05412452051705369
97,0.02785055625253852,0.20995585630700114
98,0.12668164860307637,0.02727346853844071
99,0.10947040939674593,0.026709025394472327
100,0.08856591833434102,0.026635052409697234
101,0.16201225712151437,0.20312126300291813
102,0.10173867568283831,0.027924792461765952
103,0.13381686670092952,0.05407969029403623
104,0.09705086390665918,0.02725622973888938
105,0.11814817869640112,0.16000375793941377
106,0.018350428704139145,0.20191333639277453
107,0.0833356180346157,0.027386959807810106
108,0.15514613169531974,0.05422268342178395
109,0.12100418089278658,0.027562208246630856
110,0.039362726764750895,0.05872706673286427
111,0.10801777021296716,0.026626465817853842
112,0.11080397629483706,0.7305059146383531
113,0.08500289047204186,0.05545339268571815
114,0.15749703315276353,0.20761708026853115
115,-0.10455893059796764,0.20852965217060854
116,0.1419726329135739,0.05353538643734149
117,0.043984756430669,0.06071805358566912
118,0.17719692177245694,0.20978035287628785
119,0.07617253837447509,0.027120133605611357
120,0.07607245953376364,0.054704133635325745
121,0.060399428021279344,0.0525537433450279
122,0.0966313128448455,0.027144646495134983
123,0.09352152719512068,0.02690978534762729
124,0.08577819101169619,0.22156533712282228
125,-0.0015679131000072045,0.22969699147808245
126,0.1267218012750407,0.027138534589790358
127,0.28776631985420315,0.1130424689816822
128,0.07072705633573186,0.34402882328932816
129,-0.006933175934305309,0.22390513554663496
130,0.020536086523923844,0.05458135967559388
131,0.12359559515891956,0.12274519361317834
132,0.12048005343354086,0.20337769100342148
133,0.07439291513962042,0.027407011049987277
134,0.06262027646826925,0.17261927790005854
135,0.010216449950601027,0.2801907521908873
136,0.13130847343468025,0.05510560428238097
137,0.17053184219873166,0.20941157528457058
138,0.07632555297318835,0.06201098006414
139,0.14763128438413234,0.20686034690162028
140,0.09147488915250195,0.05348999162938193
141,0.08983592108863496,0.03251116062153279
142,0.08446116018035657,0.03166357547380661
143,0.11418736786444739,0.02716696333576439
144,0.10901031501922301,0.05303100139711783
145,0.10203356466379006,0.02707601243317257
146,0.06310222302338588,0.02723108612252274
147,0.0924561875327408,0.026183847620377954
148,0.05626786266965057,0.13395189711921676
149,0.09633391417794057,0.21366504109454493
150,0.06293569748929644,0.035206727485744535
151,0.12530757192614084,0.05438644679307817
152,0.08386707695257486,0.027868318543041583
153,0.05363316559539977,0.052546400217441516
154,0.09336602823099334,0.027393537345573767
155,0.0919454254674271,0.02705317530682089
156,0.08187802488367542,0.054116219910863246
157,0.06662682146086918,0.05333887754627859
158,0.2270996467912645,0.22675680622380207
159,0.01590389494232558,0.2505820692303667
160,-0.18796835473065052,0.20375626409495728
161,-0.045084502175646614,0.30199435381529915
162,0.04470797566375121,0.05397564073068577
163,0.06501613173114848,0.05307877269130356
164,-0.0011303748736223877,0.2300849069448707
165,0.11003273934354586,0.02738161110529279
166,0.027753438510287554,0.22250360439910624
167,0.08577075755354709,0.05364071427483849
168,0.038419854630551226,0.05420640656377353
169,0.11842490689600312,0.030340606139556137
170,0.09321768908190062,0.027152673337986377
171,0.10017626035760463,0.229001680393986
172,0.2128723711273887,0.20735050177652106
173,0.07552422953395134,0.027669076534494283
174,0.09251565443981423,0.026745138982264573
175,0.1158352663425002,0.054125254388470365
176,0.05802844982438201,0.032288937616504414
177,0.10419575898884316,0.026885031907004652
178,0.11721562565598975,0.027196204567293717
179,0.003678007888030915,0.2202005184461557
180,0.05525953448391851,0.05156639769300685
181,0.1766041833185228,0.27254179426955494
182,0.23493869740609227,0.6299193503959188
183,0.0825842913538492,0.052805224360384095
184,0.1225549810995379,0.02711484252435476
185,0.06207431263328005,0.055387236134566045
186,0.1407926071081005,0.05494843925453207
187,0.10621164100652693,0.1963246944395517
188,0.05039383323282882,0.05470674698400795
189,0.0561700102277135,0.034003561271284434
190,0.09045481715311271,0.054635729146237204
191,0.12125317148238161,0.0544633330815583
192,0.009047996383797831,0.05355365322807722
193,-0.03874885110598614,0.27437321647002905
194,0.039852764544962234,0.2753319518372983
195,0.11101876311362595,0.07049498134727934
196,0.09662160644186513,0.034487942773249576
197,0.12159706696610705,0.02656151049601449
198,-0.0873993804463885,0.206501833885957
199,0.19044548449038204,0.21352014651735837
200,0.027401098421356542,0.05437677416565011
201,0.15378580157619404,0.2781430261212421
202,0.05062972609363409,0.05349594643566155
203,0.1823620197950658,0.7277447654225672
204,0.08954755031752662,0.028306866479063938
205,0.06777736875211464,0.031743109027162826
206,0.030473588219627475,0.05429004677322486
207,-0.08549937846282661,0.17024943676884996
208,0.06769622824460446,0.027085831283302688
209,0.06897139586627866,0.02664097441529505
210,0.1168345694452385,0.05329038246791246
211,0.10137983195327337,0.2069637246715375
212,0.10983876066224478,0.02741225239462681
213,-0.005788285194913742,0.21026455247707238
214,0.07079246790129531,0.23870781836958713
215,0.04485164566420606,0.05357801457379704
216,0.08511718494683648,0.7582717012273931
217,0.09559161187202911,0.027190872934494136
218,0.07515167072438488,0.027049080833845586
219,0.07086885108448236,0.027517684271787385
220,-0.07358630473729542,0.7053131874322521
221,0.09428459979473992,0.027419151099562562
222,0.04654355771002743,0.20710467718399786
223,0.05624689920310392,0.026551744773944834
224,0.2231214360724776,0.63314135131632
225,0.37117852661058043,0.22255153228942026
226,0.13533334723704618,0.05294228010892805
227,0.05567748682560113,0.02734442313788027
228,0.0869646429727528,0.053110686216773666
229,0.08776973093650425,0.03156527401123849
230,-0.09025658439272963,0.21990396238745283
231,0.15892528048282925,0.20491768763154272
232,0.035677649765531165,0.06171806557966847
233,0.08677109418645397,0.02740241493918112
234,0.1433300628337771,0.032029494330208
235,-0.010885201151686012,0.1362536692351142
236,0.09302511296662716,0.054251006215357576
237,-0.09719429426436926,0.3513479849898591
238,-0.02068695869180459,0.1259188623486085
239,0.012684439492168688,0.2108588781417078
240,0.0635795094016405,0.0540804279932444
241,0.23164782014533708,0.21482825062366998
242,0.07773151932209496,0.027267977053013533
243,0.1832527641217278,0.06357712234550866
244,0.07840899089101605,0.02725216235126869
245,0.19786657226596283,0.05573754300981152
246,0.007738492901125178,0.20398171576271493
247,-0.09291552317136631,0.32400281009571197
248,-0.05287355217898553,0.25419439082471834
249,0.08595124436664861,0.05393825463777134
250,0.09996225259793906,0.1462119568585919
251,0.11562875654096272,0.05563323132257858
252,0.08699008296850856,0.027128838757068317
253,0.10127413681383915,0.23025305818705077
254,0.0591089814654901,0.027352353803371806
255,-0.03547942014686555,0.37676016186751765
256,0.09411234768371608,0.02798881179956736
257,0.10746043003000597,0.06834360672825765
258,0.21849515760340035,0.05535823548704645
259,0.19093425015101612,0.20667105458452015
260,0.2527009828553576,0.20788990380900288
261,-0.036627059130116144,0.22342527485614033
262,0.13020800226493287,0.07446020512176323
263,0.20334907674594685,0.2176818602825657
264,0.11576246621621328,0.28589084435978135
265,0.10553322413753784,0.026767978415453614
266,0.03678455871972802,0.07139961462479104
267,0.1620584595311702,0.17407731480624314
268,0.06146241487419527,0.05323715899506444
269,0.12174648836533335,0.1887072404091892
270,0.038645758546082966,0.7769855180234461
271,-0.04616929356216255,0.2922987578604783
272,0.0885700209281343,0.05408422976324756
273,0.029751854298376408,0.21658451639060222
274,0.08967272483904107,0.034798317126528026
275,0.08972585388178056,0.7190324118947115
276,0.10844937279919444,0.2110032046293115
277,0.10915216665957472,0.026817631019473775
278,0.10838745539685407,0.027622634220909277
279,0.029058689163180964,0.05370416149482092
280,0.07095619521914587,0.055277873521402905
281,0.08114286845326525,0.02677184390273921
282,0.06626133398932547,0.03272056805266312
283,0.04662138012157145,0.2138278363444671
284,0.10129156539910891,0.30579234687249024
285,0.09362472073901322,0.20447933486491554
286,0.25997656740350883,0.21290270648604978
287,0.11101469398679066,0.026694530287998588
288,0.09109476487504331,0.06472846946228336
289,0.03809953530722987,0.218828691370172
290,0.08549114459370029,0.035044648814440374
291,0.16466732865577885,0.22051928866546588
292,0.07163456575217797,0.05220575679888958
293,0.08196409539485677,0.02662900676416775
294,0.0379262578337426,0.05394565357001262
295,0.06085979827778255,0.20486343432819015
296,0.05527515166026491,0.030710386181185954
297,0.07211470438078858,0.02706822812979795
298,0.08459009936502553,0.02764459038626859
299,0.06674052219202399,0.21412244168672848
300,0.07160425883473699,0.03186351856624352
301,0.07330862263031727,0.027270417404847973
302,0.12083173103571158,0.20289136060757754
303,0.2003011672226984,0.06608070914697343
304,0.09672510516861035,0.026766807802085353
305,0.3895897946786062,0.7083864715433844
306,-0.18516402334054854,0.737197229540338
307,0.12312756923538892,0.2133053412967739
308,-0.036069065141814544,0.06021678347774397
309,0.1663766684590171,0.05480798394131452
310,0.04697764622340241,0.05370606952455493
311,0.024651054106088796,0.063841148581975607
312,0.0016326615159052993,0.33991464289103
313,0.09483146945662099,0.05296673083441341
314,0.07294583085088749,0.03135964053538041
315,0.08837152453531867,0.05249011387440141
316,0.05235117954021635,0.1372942626751654
317,0.0987976667363241,0.026510848114403986
318,0.10225824353556848,0.027291554187931475
319,0.18057883626241364,0.353236864657377
320,0.07224595686590801,0.757582149418939
321,-0.07075870219427065,0.21833417425931526
322,0.07680448707543917,0.027469081802262787
323,0.03270461315039185,0.03185701761533344
324,-0.018190892544647678,0.2108344149433986
325,0.08271923571437433,0.053761283590786135
326,0.21618625665040925,0.35676214845408055
327,0.05697350319874573,0.027145056557613585
328,-0.20610540005784866,0.6911034774929324
329,0.09751809066636723,0.027204095760678695
330,0.2956144993243088,0.20624006391555116
331,0.09455592428255727,0.13538190665469202
332,0.022807827328521053,0.26596524666582766
333,0.04372832393926104,0.036275874496615255
334,0.0607360909785787,0.027315605649531942
335,0.07455177976436715,0.026792492295618427
336,0.18776201197644227,0.2197205272002258
337,0.054445217557061165,0.02708596871083399
338,0.0777883012128447,0.02789589001652866
339,0.21309486597039348,0.21184173666802703
340,0.07319923318242627,0.027061519000580864
341,0.06305808937017261,0.2151564723800325
342,0.05138206203823154,0.03598043794525518
343,0.12612065158750668,0.054573522319662254
344,0.08966484443711695,0.026961144850187094
345,0.08620865714314932,0.029799132681343
346,-0.1017013230818842,0.26224008598348475
347,0.055289950015276354,0.1851555673205749
348,0.028160991277907603,0.2042116016073902
349,0.06951238743994419,0.2162967737027354
350,0.2153133635635771,0.6758277233609604
351,-0.06267015804402565,0.20436867954788487
352,0.10676017218839123,0.027084350090632783
353,0.042123880628659134,0.06649807737283946
354,0.09143445436350862,0.06858030898737773
355,0.15720137542773385,0.05527201722386221
356,0.08633636584905886,0.05274455914262963
357,0.09587447976776697,0.05609773891910116
358,0.1708788691717967,0.17399898061058558
359,0.09510405796672791,0.05338590301294616
360,0.07255869433843046,0.05523789370678501
361,0.10173225996348445,0.05387556818615865
362,0.11537026614707914,0.2147717773177299
363,0.053309645157154466,0.02691800626572833
364,0.19080360390798948,0.2871197088180732
365,0.17067416885998943,0.22261254907215744
366,0.07812481556923823,0.20506283508120604
367,0.09938401608779984,0.0538110819844857
368,-0.03985273296532113,0.31464292408235306
369,0.029913205435281667,0.05572716817482691
370,0.011677498090274959,0.2081305163676922
371,0.07814621699343356,0.034050322795479086
372,0.06729700889627484,0.026921765700366078
373,0.12392199625412184,0.027029743103302206
374,0.06114262881249919,0.06308892857520648
375,0.09343767269341798,0.02648103974857288
376,-0.0016431129128469286,0.18700876998308116
377,0.06731429157233625,0.2088078105690417
378,0.05698661194950014,0.06701510097156778
379,0.09930306393216404,0.07245721912306712
380,0.09621255123245664,0.026643524869548664
381,0.08000789050336321,0.02732154910176183
382,0.061495399073443854,0.20437029761389913
383,0.0903798324995375,0.05433885604691833
384,0.057373272793720016,0.05292602291782843
385,0.10901855930564076,0.05631406471534376
386,0.08027994719882196,0.027351427944831436
387,-0.09072161097088541,0.25658023133944785
388,-0.1679130451326599,0.7056839932971563
389,0.09664839870635478,0.027100336692838123
390,0.10867289785743113,0.25039429841229754
391,0.30691567086153243,0.11106067602225397
392,0.0556797081849312,0.05575872818383303
393,0.11849100299099181,0.02701032001483945
394,0.09914586094095802,0.053209375698862714
